time,power_mW,current_mA,voltage,led1,led2
2026-02-03T15:31:34.739085+00:00,852.69,234.9,3.63,False,False
2026-02-03T15:31:44.731385+00:00,991.49,270.9,3.66,False,False
2026-02-03T15:31:54.719666+00:00,840.06,228.9,3.67,False,False
2026-02-03T15:32:04.719507+00:00,819.47,223.9,3.66,False,False
2026-02-03T15:32:14.719822+00:00,731.95,198.9,3.68,False,False
2026-02-03T15:32:24.715669+00:00,1110.42,305.9,3.63,False,False
2026-02-03T15:32:34.716560+00:00,1094.04,303.9,3.6,False,False
2026-02-03T15:32:44.728398+00:00,785.88,215.9,3.64,False,False
2026-02-03T15:32:54.716599+00:00,944.98,258.9,3.65,False,False
2026-02-03T15:33:04.721028+00:00,1002.47,273.9,3.66,False,False
2026-02-03T15:33:14.725409+00:00,716.04,198.9,3.6,False,False
2026-02-03T15:33:24.717430+00:00,1115.93,304.9,3.66,False,False
2026-02-03T15:33:34.721579+00:00,717.23,194.9,3.68,False,False
2026-02-03T15:33:44.721535+00:00,742.61,202.9,3.66,False,False
2026-02-03T15:33:54.721669+00:00,809.93,221.9,3.65,False,False
2026-02-03T15:34:04.726616+00:00,698.69,190.9,3.66,False,False
2026-02-03T15:34:14.727414+00:00,1070.51,290.9,3.68,False,False
2026-02-03T15:34:24.726818+00:00,897.53,245.9,3.65,False,False
2026-02-03T15:34:34.722913+00:00,1032.83,279.9,3.69,False,False
2026-02-03T15:34:44.722725+00:00,1005.21,273.9,3.67,False,False
2026-02-03T15:34:54.727392+00:00,755.65,205.9,3.67,False,False
2026-02-03T15:35:04.723549+00:00,740.16,203.9,3.63,False,False
2026-02-03T15:35:14.723624+00:00,1016.86,280.9,3.62,False,False
2026-02-03T15:35:24.731672+00:00,1085.23,294.9,3.68,False,False
2026-02-03T15:35:34.728456+00:00,807.74,218.9,3.69,False,False
2026-02-03T15:35:44.724604+00:00,1077.87,292.9,3.68,False,False
2026-02-03T15:35:54.732924+00:00,647.31,175.9,3.68,False,False
2026-02-03T15:36:04.724502+00:00,1097.63,299.9,3.66,False,False
2026-02-03T15:36:14.724791+00:00,629.64,174.9,3.6,False,False
2026-02-03T15:36:24.724826+00:00,585.68,160.9,3.64,False,False
2026-02-03T15:36:34.725100+00:00,578.84,159.9,3.62,False,False
2026-02-03T15:36:44.729421+00:00,794.51,215.9,3.68,False,False
2026-02-03T15:36:54.725279+00:00,1041.07,282.9,3.68,False,False
2026-02-03T15:37:04.725612+00:00,818.81,221.9,3.69,False,False
2026-02-03T15:37:14.730245+00:00,839.48,231.9,3.62,False,False
2026-02-03T15:37:24.726307+00:00,1017.11,277.9,3.66,False,False
2026-02-03T15:37:34.730356+00:00,772.83,212.9,3.63,False,False
2026-02-03T15:37:44.730425+00:00,1037.04,284.9,3.64,False,False
2026-02-03T15:37:54.730852+00:00,816.59,221.9,3.68,False,False
2026-02-03T15:38:04.731124+00:00,990.53,269.9,3.67,False,False
2026-02-03T15:38:14.727423+00:00,980.66,270.9,3.62,False,False
2026-02-03T15:38:24.727497+00:00,697.04,188.9,3.69,False,False
2026-02-03T15:38:34.727517+00:00,665.75,181.9,3.66,False,False
2026-02-03T15:38:44.728273+00:00,1058.04,293.9,3.6,False,False
2026-02-03T15:38:54.732181+00:00,705.24,195.9,3.6,False,False
2026-02-03T15:39:04.732855+00:00,608.48,164.9,3.69,False,False
2026-02-03T15:39:14.732782+00:00,1092.88,301.9,3.62,False,False
2026-02-03T15:39:24.732870+00:00,736.08,203.9,3.61,False,False
2026-02-03T15:39:34.740701+00:00,1109.23,303.9,3.65,False,False
2026-02-03T15:39:44.729795+00:00,669.34,184.9,3.62,False,False
2026-02-03T15:39:54.733300+00:00,623.24,168.9,3.69,False,False
2026-02-03T15:40:04.733520+00:00,731.95,198.9,3.68,False,False
2026-02-03T15:40:14.733491+00:00,1137.89,310.9,3.66,False,False
2026-02-03T15:40:24.734616+00:00,749.93,204.9,3.66,False,False
2026-02-03T15:40:34.734195+00:00,698.83,189.9,3.68,False,False
2026-02-03T15:40:44.742434+00:00,623.53,169.9,3.67,False,False
2026-02-03T15:40:54.734497+00:00,769.78,210.9,3.65,False,False
2026-02-03T15:41:04.738282+00:00,849.24,235.9,3.6,False,False
2026-02-03T15:41:14.742694+00:00,839.14,229.9,3.65,False,False
2026-02-03T15:41:24.735041+00:00,612.52,166.9,3.67,False,False
2026-02-03T15:41:34.739522+00:00,903.65,246.9,3.66,False,False
2026-02-03T15:41:44.735762+00:00,836.84,229.9,3.64,False,False
2026-02-03T15:41:54.735709+00:00,860.04,238.9,3.6,False,False
2026-02-03T15:42:04.736010+00:00,756.22,208.9,3.62,False,False
2026-02-03T15:42:14.744348+00:00,820.44,227.9,3.6,False,False
2026-02-03T15:42:24.744590+00:00,1014.05,280.9,3.61,False,False
2026-02-03T15:42:34.740988+00:00,903.24,250.9,3.6,False,False
2026-02-03T15:42:44.737101+00:00,654.86,180.9,3.62,False,False
2026-02-03T15:42:54.737545+00:00,672.96,185.9,3.62,False,False
2026-02-03T15:43:04.745453+00:00,756.76,207.9,3.64,False,False
2026-02-03T15:43:14.761286+00:00,589.7,162.9,3.62,False,False
2026-02-03T15:43:24.737947+00:00,618.44,169.9,3.64,False,False
2026-02-03T15:43:34.737830+00:00,818.64,224.9,3.64,False,False
2026-02-03T15:43:44.738301+00:00,1169.87,317.9,3.68,False,False
2026-02-03T15:43:54.754566+00:00,618.66,170.9,3.62,False,False
2026-02-03T15:44:04.742482+00:00,1026.12,281.9,3.64,False,False
2026-02-03T15:44:14.738972+00:00,890.19,241.9,3.68,False,False
2026-02-03T15:44:24.754918+00:00,901.02,248.9,3.62,False,False
2026-02-03T15:44:34.739318+00:00,618.44,169.9,3.64,False,False
2026-02-03T15:44:44.751169+00:00,1156.69,316.9,3.65,False,False
2026-02-03T15:44:54.743666+00:00,1056.68,291.9,3.62,False,False
2026-02-03T15:45:04.756011+00:00,818.81,221.9,3.69,False,False
2026-02-03T15:45:14.748208+00:00,720.36,197.9,3.64,False,False
2026-02-03T15:45:24.744349+00:00,818.81,221.9,3.69,False,False
2026-02-03T15:45:34.748955+00:00,754.03,204.9,3.68,False,False
2026-02-03T15:45:44.748830+00:00,1085.95,295.9,3.67,False,False
2026-02-03T15:45:54.748694+00:00,1009.79,275.9,3.66,False,False
2026-02-03T15:46:04.749029+00:00,1141.0,310.9,3.67,False,False
2026-02-03T15:46:14.753307+00:00,1012.55,275.9,3.67,False,False
2026-02-03T15:46:24.745798+00:00,874.47,240.9,3.63,False,False
2026-02-03T15:46:34.757625+00:00,987.83,269.9,3.66,False,False
2026-02-03T15:46:44.754544+00:00,720.91,195.9,3.68,False,False
2026-02-03T15:46:54.745774+00:00,897.4,247.9,3.62,False,False
2026-02-03T15:47:04.746417+00:00,989.55,268.9,3.68,False,False
2026-02-03T15:47:14.754920+00:00,1111.64,302.9,3.67,False,False
2026-02-03T15:47:24.746757+00:00,645.38,174.9,3.69,False,False
2026-02-03T15:47:34.762848+00:00,919.43,251.9,3.65,False,False
2026-02-03T15:47:44.748544+00:00,840.48,230.9,3.64,False,False
2026-02-03T15:47:54.755566+00:00,863.58,237.9,3.63,False,False
2026-02-03T15:48:04.751713+00:00,1059.47,287.9,3.68,False,False
2026-02-03T15:48:14.748162+00:00,1112.04,308.9,3.6,False,False
2026-02-03T15:48:24.752362+00:00,1001.54,272.9,3.67,False,False
2026-02-03T15:48:34.756171+00:00,669.24,185.9,3.6,False,False
2026-02-03T15:48:44.752548+00:00,656.45,177.9,3.69,False,False
2026-02-03T15:48:54.748549+00:00,853.39,231.9,3.68,False,False
2026-02-03T15:49:04.752677+00:00,977.84,267.9,3.65,False,False
2026-02-03T15:49:14.753433+00:00,645.38,174.9,3.69,False,False
2026-02-03T15:49:24.749400+00:00,1010.68,276.9,3.65,False,False
2026-02-03T15:49:34.749502+00:00,1093.47,302.9,3.61,False,False
2026-02-03T15:49:44.749383+00:00,1001.52,275.9,3.63,False,False
2026-02-03T15:49:54.756093+00:00,1000.59,271.9,3.68,False,False
2026-02-03T15:50:04.752466+00:00,959.03,259.9,3.69,False,False
2026-02-03T15:50:14.752598+00:00,1029.76,282.9,3.64,False,False
2026-02-03T15:50:24.769253+00:00,861.03,235.9,3.65,False,False
2026-02-03T15:50:34.753043+00:00,672.84,186.9,3.6,False,False
2026-02-03T15:50:44.752977+00:00,1097.64,304.9,3.6,False,False
2026-02-03T15:50:54.761285+00:00,975.24,270.9,3.6,False,False
2026-02-03T15:51:04.761485+00:00,663.93,181.9,3.65,False,False
2026-02-03T15:51:14.765624+00:00,1104.95,301.9,3.66,False,False
2026-02-03T15:51:24.758788+00:00,1142.6,313.9,3.64,False,False
2026-02-03T15:51:34.754747+00:00,580.85,160.9,3.61,False,False
2026-02-03T15:51:44.762644+00:00,1025.29,280.9,3.65,False,False
2026-02-03T15:51:54.758927+00:00,624.17,172.9,3.61,False,False
2026-02-03T15:52:04.767445+00:00,1153.98,317.9,3.63,False,False
2026-02-03T15:52:14.763066+00:00,963.51,266.9,3.61,False,False
2026-02-03T15:52:24.762995+00:00,1090.31,297.9,3.66,False,False
2026-02-03T15:52:34.755964+00:00,1134.79,310.9,3.65,False,False
2026-02-03T15:52:44.758590+00:00,706.19,191.9,3.68,False,False
2026-02-03T15:52:54.766568+00:00,826.33,228.9,3.61,False,False
2026-02-03T15:53:04.763248+00:00,671.24,182.9,3.67,False,False
2026-02-03T15:53:14.763825+00:00,1019.89,277.9,3.67,False,False
2026-02-03T15:53:24.759741+00:00,597.41,161.9,3.69,False,False
2026-02-03T15:53:34.759944+00:00,1147.62,317.9,3.61,False,False
2026-02-03T15:53:44.768500+00:00,881.64,244.9,3.6,False,False
2026-02-03T15:53:54.760651+00:00,622.08,170.9,3.64,False,False
2026-02-03T15:54:04.760988+00:00,1098.29,300.9,3.65,False,False
2026-02-03T15:54:14.764851+00:00,963.51,266.9,3.61,False,False
2026-02-03T15:54:24.770249+00:00,840.06,228.9,3.67,False,False
2026-02-03T15:54:34.761260+00:00,1077.11,291.9,3.69,False,False
2026-02-03T15:54:44.761571+00:00,618.84,171.9,3.6,False,False
2026-02-03T15:54:54.765847+00:00,1102.94,298.9,3.69,False,False
2026-02-03T15:55:04.769940+00:00,632.59,171.9,3.68,False,False
2026-02-03T15:55:14.762157+00:00,751.05,206.9,3.63,False,False
2026-02-03T15:55:24.763464+00:00,576.81,158.9,3.63,False,False
2026-02-03T15:55:34.762227+00:00,864.82,238.9,3.62,False,False
2026-02-03T15:55:44.771301+00:00,1015.2,278.9,3.64,False,False
2026-02-03T15:55:54.763108+00:00,707.94,192.9,3.67,False,False
2026-02-03T15:56:04.767139+00:00,841.8,231.9,3.63,False,False
2026-02-03T15:56:14.767189+00:00,708.84,196.9,3.6,False,False
2026-02-03T15:56:24.771707+00:00,929.51,251.9,3.69,False,False
2026-02-03T15:56:34.767725+00:00,1058.04,293.9,3.6,False,False
2026-02-03T15:56:44.776610+00:00,1146.24,314.9,3.64,False,False
2026-02-03T15:56:54.764035+00:00,674.9,182.9,3.69,False,False
2026-02-03T15:57:04.768346+00:00,912.27,247.9,3.68,False,False
2026-02-03T15:57:14.776877+00:00,608.04,168.9,3.6,False,False
2026-02-03T15:57:24.765123+00:00,691.37,188.9,3.66,False,False
2026-02-03T15:57:34.769028+00:00,1061.64,294.9,3.6,False,False
2026-02-03T15:57:44.766109+00:00,613.34,169.9,3.61,False,False
2026-02-03T15:57:54.769479+00:00,1086.65,296.9,3.66,False,False
2026-02-03T15:58:04.765950+00:00,1018.07,275.9,3.69,False,False
2026-02-03T15:58:14.769887+00:00,975.85,265.9,3.67,False,False
2026-02-03T15:58:24.769920+00:00,899.64,249.9,3.6,False,False
2026-02-03T15:58:34.778435+00:00,1122.65,305.9,3.67,False,False
2026-02-03T15:58:44.770916+00:00,678.53,185.9,3.65,False,False
2026-02-03T15:58:54.782981+00:00,1118.35,303.9,3.68,False,False
2026-02-03T15:59:04.779160+00:00,636.76,175.9,3.62,False,False
2026-02-03T15:59:14.783250+00:00,884.1,240.9,3.67,False,False
2026-02-03T15:59:24.775257+00:00,951.23,259.9,3.66,False,False
2026-02-03T15:59:34.779629+00:00,702.16,192.9,3.64,False,False
2026-02-03T15:59:44.772044+00:00,902.14,249.9,3.61,False,False
2026-02-03T15:59:54.776141+00:00,1025.29,280.9,3.65,False,False
2026-02-03T16:00:04.780293+00:00,591.33,162.9,3.63,False,False
2026-02-03T16:00:14.772376+00:00,784.44,217.9,3.6,False,False
2026-02-03T16:00:24.772679+00:00,662.03,179.9,3.68,False,False
2026-02-03T16:00:34.777103+00:00,645.55,175.9,3.67,False,False
2026-02-03T16:00:44.773290+00:00,1093.47,302.9,3.61,False,False
2026-02-03T16:00:54.777372+00:00,649.34,177.9,3.65,False,False
2026-02-03T16:01:04.773342+00:00,674.82,185.9,3.63,False,False
2026-02-03T16:01:14.773675+00:00,881.54,238.9,3.69,False,False
2026-02-03T16:01:24.773848+00:00,768.23,209.9,3.66,False,False
2026-02-03T16:01:34.786027+00:00,649.44,179.9,3.61,False,False
2026-02-03T16:01:44.778486+00:00,904.84,247.9,3.65,False,False
2026-02-03T16:01:54.778433+00:00,857.39,234.9,3.65,False,False
2026-02-03T16:02:04.778628+00:00,804.08,220.9,3.64,False,False
2026-02-03T16:02:14.779130+00:00,917.13,249.9,3.67,False,False
2026-02-03T16:02:24.774958+00:00,1074.94,292.9,3.67,False,False
2026-02-03T16:02:34.786970+00:00,669.39,181.9,3.68,False,False
2026-02-03T16:02:44.779880+00:00,685.54,189.9,3.61,False,False
2026-02-03T16:02:54.779658+00:00,1028.49,284.9,3.61,False,False
2026-02-03T16:03:04.783982+00:00,596.21,162.9,3.66,False,False
2026-02-03T16:03:14.780185+00:00,919.12,253.9,3.62,False,False
2026-02-03T16:03:24.784191+00:00,1079.64,299.9,3.6,False,False
2026-02-03T16:03:34.788782+00:00,848.33,229.9,3.69,False,False
2026-02-03T16:03:44.781546+00:00,733.28,200.9,3.65,False,False
2026-02-03T16:03:54.784698+00:00,707.73,193.9,3.65,False,False
2026-02-03T16:04:04.781374+00:00,988.78,273.9,3.61,False,False
2026-02-03T16:04:14.781809+00:00,685.54,189.9,3.61,False,False
2026-02-03T16:04:24.781730+00:00,1091.64,299.9,3.64,False,False
2026-02-03T16:04:34.782295+00:00,951.23,259.9,3.66,False,False
2026-02-03T16:04:44.782328+00:00,793.85,216.9,3.66,False,False
2026-02-03T16:04:54.786453+00:00,614.8,168.9,3.64,False,False
2026-02-03T16:05:04.782445+00:00,1042.2,287.9,3.62,False,False
2026-02-03T16:05:14.783049+00:00,804.83,219.9,3.66,False,False
2026-02-03T16:05:24.783606+00:00,715.03,195.9,3.65,False,False
2026-02-03T16:05:34.791128+00:00,736.93,201.9,3.65,False,False
2026-02-03T16:05:44.783490+00:00,1076.04,298.9,3.6,False,False
2026-02-03T16:05:54.784039+00:00,946.04,259.9,3.64,False,False
2026-02-03T16:06:04.791745+00:00,833.55,230.9,3.61,False,False
2026-02-03T16:06:14.788119+00:00,595.79,161.9,3.68,False,False
2026-02-03T16:06:24.796743+00:00,1047.19,286.9,3.65,False,False
2026-02-03T16:06:34.792380+00:00,879.28,240.9,3.65,False,False
2026-02-03T16:06:44.784750+00:00,696.37,192.9,3.61,False,False
2026-02-03T16:06:54.784580+00:00,915.5,252.9,3.62,False,False
2026-02-03T16:07:04.784985+00:00,887.7,245.9,3.61,False,False
2026-02-03T16:07:14.797324+00:00,950.7,261.9,3.63,False,False
2026-02-03T16:07:24.789269+00:00,983.37,270.9,3.63,False,False
2026-02-03T16:07:34.789836+00:00,693.26,188.9,3.67,False,False
2026-02-03T16:07:44.797953+00:00,1105.58,302.9,3.65,False,False
2026-02-03T16:07:54.794278+00:00,756.08,204.9,3.69,False,False
2026-02-03T16:08:04.786380+00:00,1022.04,283.9,3.6,False,False
2026-02-03T16:08:14.802197+00:00,1088.0,298.9,3.64,False,False
2026-02-03T16:08:24.790551+00:00,904.84,247.9,3.65,False,False
2026-02-03T16:08:34.791377+00:00,947.57,258.9,3.66,False,False
2026-02-03T16:08:44.791487+00:00,654.86,180.9,3.62,False,False
2026-02-03T16:08:54.795477+00:00,1120.76,307.9,3.64,False,False
2026-02-03T16:09:04.791641+00:00,921.24,255.9,3.6,False,False
2026-02-03T16:09:14.791890+00:00,993.23,269.9,3.68,False,False
2026-02-03T16:09:24.800024+00:00,853.39,231.9,3.68,False,False
2026-02-03T16:09:34.793299+00:00,1115.64,309.9,3.6,False,False
2026-02-03T16:09:44.800588+00:00,1118.98,304.9,3.67,False,False
2026-02-03T16:09:54.792629+00:00,1088.64,299.9,3.63,False,False
2026-02-03T16:10:04.792999+00:00,1025.64,284.9,3.6,False,False
2026-02-03T16:10:14.792314+00:00,640.28,175.9,3.64,False,False
2026-02-03T16:10:24.792307+00:00,678.45,186.9,3.63,False,False
2026-02-03T16:10:34.799565+00:00,1025.29,280.9,3.65,False,False
2026-02-03T16:10:44.795533+00:00,1097.08,303.9,3.61,False,False
2026-02-03T16:10:54.801060+00:00,829.88,224.9,3.69,False,False
2026-02-03T16:11:04.792843+00:00,916.92,251.9,3.64,False,False
2026-02-03T16:11:14.809105+00:00,763.46,206.9,3.69,False,False
2026-02-03T16:11:24.800445+00:00,728.86,201.9,3.61,False,False
2026-02-03T16:11:34.802229+00:00,610.85,166.9,3.66,False,False
2026-02-03T16:11:44.795030+00:00,825.92,226.9,3.64,False,False
2026-02-03T16:11:54.794706+00:00,581.57,158.9,3.66,False,False
2026-02-03T16:12:04.795189+00:00,814.14,224.9,3.62,False,False
2026-02-03T16:12:14.795089+00:00,1083.24,300.9,3.6,False,False
2026-02-03T16:12:24.799437+00:00,923.31,250.9,3.68,False,False
2026-02-03T16:12:34.799472+00:00,864.43,234.9,3.68,False,False
2026-02-03T16:12:44.795945+00:00,881.54,238.9,3.69,False,False
2026-02-03T16:12:54.796015+00:00,1125.46,310.9,3.62,False,False
2026-02-03T16:13:04.808235+00:00,967.88,265.9,3.64,False,False
2026-02-03T16:13:14.800246+00:00,642.15,176.9,3.63,False,False
2026-02-03T16:13:24.800629+00:00,599.47,162.9,3.68,False,False
2026-02-03T16:13:34.800496+00:00,798.98,218.9,3.65,False,False
2026-02-03T16:13:44.801512+00:00,614.19,166.9,3.68,False,False
2026-02-03T16:13:54.801790+00:00,848.75,231.9,3.66,False,False
2026-02-03T16:14:04.800934+00:00,1146.24,314.9,3.64,False,False
2026-02-03T16:14:14.805379+00:00,940.25,256.9,3.66,False,False
2026-02-03T16:14:24.802282+00:00,640.28,175.9,3.64,False,False
2026-02-03T16:14:34.802344+00:00,1112.27,303.9,3.66,False,False
2026-02-03T16:14:44.810023+00:00,840.77,232.9,3.61,False,False
2026-02-03T16:14:54.810326+00:00,881.54,238.9,3.69,False,False
2026-02-03T16:15:04.807027+00:00,899.88,247.9,3.63,False,False
2026-02-03T16:15:14.803107+00:00,809.93,221.9,3.65,False,False
2026-02-03T16:15:24.802853+00:00,669.34,184.9,3.62,False,False
2026-02-03T16:15:34.807413+00:00,956.43,259.9,3.68,False,False
2026-02-03T16:15:44.804122+00:00,1083.69,296.9,3.65,False,False
2026-02-03T16:15:54.803927+00:00,938.24,259.9,3.61,False,False
2026-02-03T16:16:04.804067+00:00,831.84,227.9,3.65,False,False
2026-02-03T16:16:14.808177+00:00,973.19,265.9,3.66,False,False
2026-02-03T16:16:24.812447+00:00,767.08,211.9,3.62,False,False
2026-02-03T16:16:34.805012+00:00,906.0,248.9,3.64,False,False
2026-02-03T16:16:44.808904+00:00,849.24,235.9,3.6,False,False
2026-02-03T16:16:54.808625+00:00,819.11,226.9,3.61,False,False
2026-02-03T16:17:04.804878+00:00,870.47,235.9,3.69,False,False
2026-02-03T16:17:14.809538+00:00,652.76,176.9,3.69,False,False
2026-02-03T16:17:24.809478+00:00,859.95,236.9,3.63,False,False
2026-02-03T16:17:34.810253+00:00,638.39,174.9,3.65,False,False
2026-02-03T16:17:44.809933+00:00,638.52,175.9,3.63,False,False
2026-02-03T16:17:54.810275+00:00,923.31,250.9,3.68,False,False
2026-02-03T16:18:04.806789+00:00,827.63,224.9,3.68,False,False
2026-02-03T16:18:14.806576+00:00,973.79,263.9,3.69,False,False
2026-02-03T16:18:24.807044+00:00,928.14,252.9,3.67,False,False
2026-02-03T16:18:34.814918+00:00,987.83,269.9,3.66,False,False
2026-02-03T16:18:44.815468+00:00,616.48,168.9,3.65,False,False
2026-02-03T16:18:54.811723+00:00,1071.16,295.9,3.62,False,False
2026-02-03T16:19:04.835005+00:00,869.6,238.9,3.64,False,False
2026-02-03T16:19:14.811714+00:00,728.27,197.9,3.68,False,False
2026-02-03T16:19:24.812130+00:00,597.24,165.9,3.6,False,False
2026-02-03T16:19:34.817232+00:00,729.96,198.9,3.67,False,False
2026-02-03T16:19:44.812438+00:00,1143.53,309.9,3.69,False,False
2026-02-03T16:19:54.813057+00:00,769.78,210.9,3.65,False,False
2026-02-03T16:20:04.813449+00:00,807.72,221.9,3.64,False,False
2026-02-03T16:20:14.813270+00:00,1147.79,311.9,3.68,False,False
2026-02-03T16:20:24.825758+00:00,1041.91,283.9,3.67,False,False
2026-02-03T16:20:34.813708+00:00,761.39,206.9,3.68,False,False
2026-02-03T16:20:44.813771+00:00,890.23,243.9,3.65,False,False
2026-02-03T16:20:54.814102+00:00,1158.29,313.9,3.69,False,False
2026-02-03T16:21:04.818353+00:00,947.07,260.9,3.63,False,False
2026-02-03T16:21:14.814507+00:00,895.08,245.9,3.64,False,False
2026-02-03T16:21:24.823231+00:00,841.43,229.9,3.66,False,False
2026-02-03T16:21:34.819203+00:00,840.77,232.9,3.61,False,False
2026-02-03T16:21:44.819531+00:00,947.57,258.9,3.66,False,False
2026-02-03T16:21:54.815745+00:00,1145.73,313.9,3.65,False,False
2026-02-03T16:22:04.815738+00:00,854.74,232.9,3.67,False,False
2026-02-03T16:22:14.815968+00:00,603.15,163.9,3.68,False,False
2026-02-03T16:22:24.820063+00:00,652.76,176.9,3.69,False,False
2026-02-03T16:22:34.824299+00:00,963.79,261.9,3.68,False,False
2026-02-03T16:22:44.823964+00:00,982.44,272.9,3.6,False,False
2026-02-03T16:22:54.824281+00:00,800.36,216.9,3.69,False,False
2026-02-03T16:23:04.831065+00:00,722.62,196.9,3.67,False,False
2026-02-03T16:23:14.835352+00:00,834.99,226.9,3.68,False,False
2026-02-03T16:23:24.833124+00:00,924.47,251.9,3.67,False,False
2026-02-03T16:23:34.838931+00:00,601.51,163.9,3.67,False,False
2026-02-03T16:23:44.832086+00:00,884.1,240.9,3.67,False,False
2026-02-03T16:23:54.825304+00:00,807.03,219.9,3.67,False,False
2026-02-03T16:24:04.818286+00:00,757.74,209.9,3.61,False,False
2026-02-03T16:24:14.818825+00:00,629.15,171.9,3.66,False,False
2026-02-03T16:24:24.826880+00:00,764.57,208.9,3.66,False,False
2026-02-03T16:24:34.823274+00:00,704.42,190.9,3.69,False,False
2026-02-03T16:24:44.823101+00:00,859.4,232.9,3.69,False,False
2026-02-03T16:24:54.823499+00:00,643.92,176.9,3.64,False,False
2026-02-03T16:25:04.823643+00:00,697.04,188.9,3.69,False,False
2026-02-03T16:25:14.827538+00:00,966.89,264.9,3.65,False,False
2026-02-03T16:25:24.823757+00:00,977.95,270.9,3.61,False,False
2026-02-03T16:25:34.823860+00:00,945.46,261.9,3.61,False,False
2026-02-03T16:25:44.828379+00:00,582.84,161.9,3.6,False,False
2026-02-03T16:25:54.828262+00:00,985.14,269.9,3.65,False,False
2026-02-03T16:26:04.824615+00:00,572.04,158.9,3.6,False,False
2026-02-03T16:26:14.829009+00:00,852.69,234.9,3.63,False,False
2026-02-03T16:26:24.824769+00:00,732.9,201.9,3.63,False,False
2026-02-03T16:26:34.829157+00:00,592.96,162.9,3.64,False,False
2026-02-03T16:26:44.833092+00:00,716.04,198.9,3.6,False,False
2026-02-03T16:26:54.833974+00:00,598.9,165.9,3.61,False,False
2026-02-03T16:27:04.826061+00:00,1044.32,286.9,3.64,False,False
2026-02-03T16:27:14.830175+00:00,594.17,161.9,3.67,False,False
2026-02-03T16:27:24.826378+00:00,1136.75,308.9,3.68,False,False
2026-02-03T16:27:34.830653+00:00,594.59,162.9,3.65,False,False
2026-02-03T16:27:44.830862+00:00,632.81,172.9,3.66,False,False
2026-02-03T16:27:54.851407+00:00,815.0,223.9,3.64,False,False
2026-02-03T16:28:04.832962+00:00,815.81,222.9,3.66,False,False
2026-02-03T16:28:14.831291+00:00,1129.08,311.9,3.62,False,False
